year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,date
2024,12,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",630.0,144.0,34.48,1.35,52.79,1.51,53.86,3.0,0.0,8537.0,2000.0,21.0,2972.0,42.0,3502.0,2024-12-01
2024,12,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",52.0,16.0,2.43,0.0,5.65,0.0,7.92,0.0,1.0,801.0,98.0,0.0,279.0,0.0,424.0,2024-12-01
2024,12,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",27.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,358.0,27.0,0.0,271.0,0.0,60.0,2024-12-01
2024,12,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",60.0,13.0,2.29,0.0,5.99,0.0,4.72,0.0,0.0,697.0,143.0,0.0,225.0,0.0,329.0,2024-12-01
2024,12,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",343.0,75.0,26.82,0.09,23.05,0.89,24.15,2.0,0.0,4955.0,1679.0,3.0,888.0,36.0,2349.0,2024-12-01
2024,12,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",41.0,10.0,2.22,0.0,5.8,0.22,1.77,0.0,0.0,911.0,556.0,0.0,253.0,10.0,92.0,2024-12-01
2024,12,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",155.0,40.0,10.2,0.0,20.05,0.0,9.75,2.0,0.0,2175.0,371.0,0.0,969.0,0.0,835.0,2024-12-01
2024,12,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",61.0,15.0,9.07,0.0,3.03,0.14,2.76,1.0,0.0,634.0,346.0,0.0,116.0,10.0,162.0,2024-12-01
2024,12,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",48.0,14.0,5.64,0.0,5.21,0.0,3.15,0.0,0.0,661.0,195.0,0.0,216.0,0.0,250.0,2024-12-01
2024,12,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",57.0,12.0,5.03,0.0,1.24,0.0,5.73,0.0,0.0,653.0,186.0,0.0,167.0,0.0,300.0,2024-12-01
2024,12,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",83.0,18.0,4.52,2.0,6.9,0.01,4.57,0.0,0.0,1248.0,300.0,77.0,556.0,1.0,314.0,2024-12-01
2024,12,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",49.0,12.0,1.71,0.0,7.03,0.0,3.26,1.0,0.0,513.0,69.0,0.0,280.0,0.0,164.0,2024-12-01
2024,12,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",201.0,51.0,9.87,0.36,29.58,0.0,11.2,4.0,1.0,3341.0,535.0,18.0,1861.0,0.0,927.0,2024-12-01
2024,12,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",185.0,46.0,9.03,0.0,29.3,0.0,7.67,4.0,1.0,3181.0,706.0,0.0,1836.0,0.0,639.0,2024-12-01
2024,12,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",127.0,21.0,6.99,0.0,3.55,0.0,10.46,1.0,0.0,1060.0,287.0,0.0,121.0,0.0,652.0,2024-12-01
2024,12,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",23.0,9.0,3.41,0.0,2.17,0.0,3.42,0.0,0.0,705.0,226.0,0.0,159.0,0.0,320.0,2024-12-01
2024,12,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",70.0,17.0,3.49,0.0,7.68,0.15,5.68,0.0,0.0,1055.0,161.0,0.0,527.0,44.0,323.0,2024-12-01
2024,12,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",270.0,54.0,10.19,1.97,29.92,0.0,11.91,0.0,0.0,3487.0,522.0,187.0,1645.0,0.0,1133.0,2024-12-01
2024,12,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",381.0,94.0,34.26,2.38,34.32,0.98,22.06,3.0,0.0,7247.0,3638.0,80.0,1970.0,23.0,1536.0,2024-12-01
2024,12,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",38.0,7.0,2.0,0.0,2.18,0.19,2.63,0.0,0.0,793.0,336.0,0.0,73.0,55.0,329.0,2024-12-01
2024,12,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",104.0,9.0,3.38,0.0,4.06,0.0,1.56,0.0,0.0,513.0,235.0,0.0,217.0,0.0,61.0,2024-12-01
2024,12,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",131.0,19.0,4.75,0.0,5.22,0.0,9.03,0.0,1.0,1751.0,523.0,0.0,370.0,0.0,858.0,2024-12-01
2024,12,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",18.0,6.0,2.2,0.0,2.08,0.0,1.72,0.0,0.0,288.0,128.0,0.0,68.0,0.0,92.0,2024-12-01
2024,12,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",77.0,16.0,7.8,0.0,5.2,0.0,3.0,0.0,0.0,946.0,522.0,0.0,299.0,0.0,125.0,2024-12-01
2024,12,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",23.0,9.0,1.38,0.0,6.23,0.0,1.39,0.0,0.0,658.0,53.0,0.0,520.0,0.0,85.0,2024-12-01
2024,12,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",384.0,91.0,18.93,1.55,42.53,0.0,27.99,0.0,0.0,6768.0,1883.0,356.0,3110.0,0.0,1419.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",85.0,24.0,5.68,0.08,4.79,0.0,13.45,1.0,2.0,1785.0,383.0,20.0,171.0,0.0,1211.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",81.0,16.0,5.12,0.64,5.3,0.0,4.93,3.0,0.0,1115.0,439.0,44.0,233.0,0.0,399.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",68.0,25.0,7.64,0.18,1.72,0.19,15.28,3.0,0.0,1888.0,464.0,18.0,77.0,15.0,1314.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",299.0,94.0,25.85,3.4,37.06,0.69,27.01,2.0,1.0,6475.0,1764.0,472.0,1568.0,11.0,2660.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",109.0,31.0,9.89,0.52,2.58,0.0,18.01,1.0,0.0,1778.0,660.0,30.0,95.0,0.0,993.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19.0,5.0,0.22,0.0,0.01,0.0,4.77,0.0,0.0,423.0,17.0,0.0,1.0,0.0,405.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",77.0,21.0,7.12,0.67,4.28,0.0,8.92,0.0,1.0,1366.0,350.0,51.0,157.0,0.0,808.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",87.0,36.0,10.83,1.25,3.9,0.0,20.01,2.0,0.0,3637.0,556.0,886.0,189.0,0.0,2006.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",307.0,79.0,23.5,5.9,17.98,0.0,31.61,2.0,1.0,4798.0,1208.0,469.0,634.0,0.0,2487.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",299.0,87.0,32.26,1.87,21.58,0.0,31.28,2.0,0.0,5646.0,1615.0,218.0,944.0,0.0,2869.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",91.0,16.0,3.91,1.1,1.44,0.0,9.56,0.0,0.0,972.0,264.0,75.0,64.0,0.0,569.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",167.0,50.0,19.08,1.0,7.42,0.0,22.5,3.0,0.0,4481.0,1172.0,34.0,323.0,0.0,2952.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",96.0,32.0,9.23,0.99,5.08,0.0,16.7,5.0,0.0,2675.0,640.0,545.0,149.0,0.0,1341.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",205.0,55.0,17.84,4.11,7.06,0.0,26.0,0.0,0.0,3082.0,833.0,210.0,286.0,0.0,1753.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",149.0,54.0,10.19,1.42,8.89,0.0,33.5,0.0,0.0,3807.0,402.0,65.0,283.0,0.0,3057.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",134.0,38.0,11.09,2.97,7.69,0.0,16.25,1.0,0.0,4287.0,1300.0,883.0,384.0,0.0,1720.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",195.0,46.0,15.83,1.26,3.79,0.0,25.12,6.0,1.0,4151.0,1725.0,96.0,124.0,0.0,2206.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",48.0,10.0,2.33,0.46,2.57,0.0,4.64,2.0,1.0,706.0,118.0,28.0,105.0,0.0,455.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",125.0,39.0,6.99,1.73,8.36,0.0,21.92,3.0,0.0,3884.0,590.0,317.0,406.0,0.0,2571.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5193.0,1214.0,287.54,40.17,269.92,1.68,614.69,23.0,3.0,101579.0,31944.0,4905.0,9736.0,42.0,54952.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",122.0,28.0,8.8,0.81,5.28,0.0,13.11,1.0,0.0,1567.0,339.0,126.0,232.0,0.0,870.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",102.0,35.0,10.21,1.23,4.69,0.0,18.87,0.0,0.0,2907.0,1200.0,152.0,157.0,0.0,1398.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",297.0,82.0,22.03,3.19,16.82,1.0,38.96,1.0,0.0,6762.0,1773.0,1029.0,792.0,45.0,3123.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",121.0,30.0,10.99,2.67,3.68,0.0,12.66,0.0,0.0,1891.0,591.0,314.0,165.0,0.0,821.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",291.0,87.0,21.56,3.22,16.43,0.0,45.79,3.0,0.0,6817.0,1650.0,417.0,636.0,0.0,4114.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3281.0,1032.0,186.55,46.14,305.08,0.4,493.83,70.0,20.0,103150.0,27278.0,6184.0,14580.0,52.0,55056.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",932.0,257.0,71.24,20.26,70.47,0.0,95.03,23.0,4.0,27154.0,7016.0,2876.0,3950.0,0.0,13312.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",46.0,19.0,4.93,0.66,4.47,0.0,8.94,0.0,0.0,1315.0,244.0,78.0,156.0,0.0,837.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",134.0,42.0,11.67,1.18,10.62,0.0,18.53,1.0,0.0,3601.0,538.0,187.0,469.0,0.0,2407.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",66.0,15.0,6.68,0.06,2.23,0.0,6.03,0.0,0.0,1071.0,525.0,7.0,107.0,0.0,432.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28.0,6.0,2.41,0.0,0.69,0.0,2.89,0.0,0.0,197.0,51.0,0.0,13.0,0.0,133.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",61.0,14.0,3.19,0.53,3.74,0.0,6.55,0.0,1.0,1059.0,318.0,29.0,125.0,0.0,587.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",49.0,2.0,0.07,0.0,0.0,0.0,1.93,0.0,0.0,280.0,8.0,0.0,0.0,0.0,272.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",102.0,20.0,5.46,0.58,7.26,0.0,6.7,0.0,0.0,1445.0,332.0,36.0,232.0,0.0,845.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",55.0,12.0,2.96,1.0,1.89,0.0,6.15,1.0,1.0,990.0,296.0,47.0,60.0,0.0,587.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198.0,58.0,17.39,1.42,6.84,0.91,31.43,1.0,0.0,3637.0,822.0,41.0,213.0,21.0,2540.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",345.0,83.0,19.03,5.33,15.47,0.0,43.18,4.0,2.0,6611.0,1571.0,244.0,685.0,0.0,4111.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",229.0,83.0,26.39,3.01,15.83,0.97,36.8,10.0,3.0,7096.0,2221.0,375.0,794.0,104.0,3602.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",226.0,68.0,12.96,4.12,16.41,0.43,34.08,3.0,1.0,6873.0,725.0,1495.0,776.0,10.0,3867.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",143.0,34.0,8.58,1.24,8.47,0.18,15.53,0.0,0.0,1935.0,458.0,62.0,325.0,48.0,1042.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",24.0,7.0,0.61,0.72,4.9,0.0,0.77,0.0,1.0,325.0,45.0,48.0,163.0,0.0,69.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93.0,32.0,5.36,2.19,11.7,0.08,12.66,1.0,0.0,3290.0,999.0,357.0,477.0,4.0,1453.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",181.0,53.0,12.77,1.23,9.88,1.0,28.13,0.0,0.0,3460.0,694.0,96.0,306.0,54.0,2310.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",45.0,14.0,3.77,0.0,0.66,0.0,9.57,0.0,0.0,1377.0,352.0,0.0,61.0,0.0,964.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",189.0,35.0,7.4,3.4,4.36,0.0,19.85,2.0,0.0,5305.0,504.0,1847.0,297.0,0.0,2657.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",90.0,17.0,3.92,1.3,4.41,0.0,7.37,0.0,0.0,1221.0,193.0,231.0,170.0,0.0,627.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",16.0,4.0,1.54,0.0,0.7,0.0,1.76,1.0,0.0,278.0,71.0,0.0,29.0,0.0,178.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",158.0,34.0,10.42,1.35,4.46,0.0,17.77,0.0,1.0,2573.0,1125.0,131.0,127.0,0.0,1190.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",78.0,16.0,4.95,1.22,2.95,0.05,6.83,1.0,0.0,970.0,187.0,95.0,180.0,1.0,507.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",112.0,29.0,7.87,1.46,5.85,0.0,13.82,3.0,0.0,2574.0,910.0,140.0,247.0,0.0,1277.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",85.0,29.0,6.42,0.98,9.95,0.0,11.66,0.0,1.0,2286.0,577.0,95.0,347.0,0.0,1267.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",17.0,3.0,1.0,0.02,0.7,0.0,1.28,0.0,0.0,284.0,44.0,4.0,30.0,0.0,206.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",103.0,32.0,11.62,2.43,7.61,0.0,10.35,0.0,0.0,2100.0,860.0,223.0,250.0,0.0,767.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",34.0,9.0,1.6,0.0,0.83,0.0,6.57,1.0,0.0,609.0,104.0,0.0,49.0,0.0,456.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",182.0,45.0,12.68,0.7,7.81,0.0,23.81,1.0,0.0,2690.0,589.0,36.0,268.0,0.0,1797.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",91.0,26.0,9.48,0.06,1.59,0.0,14.88,1.0,1.0,2820.0,791.0,9.0,87.0,0.0,1933.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",116.0,22.0,5.08,0.25,3.67,0.0,13.0,0.0,0.0,1113.0,176.0,15.0,138.0,0.0,784.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",59.0,11.0,4.89,0.67,0.27,0.0,5.17,1.0,0.0,1714.0,304.0,30.0,35.0,0.0,1345.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",26.0,12.0,2.59,1.56,3.09,0.0,4.76,2.0,1.0,2491.0,126.0,1041.0,99.0,0.0,1225.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",94.0,33.0,8.39,1.65,7.43,0.0,15.53,0.0,0.0,4148.0,645.0,130.0,350.0,0.0,3023.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",90.0,29.0,13.19,2.02,4.48,0.0,9.31,0.0,0.0,2515.0,735.0,317.0,278.0,0.0,1185.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",49.0,18.0,6.08,1.9,2.38,0.0,7.64,0.0,0.0,1499.0,398.0,140.0,126.0,0.0,835.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",228.0,71.0,15.83,0.34,10.84,0.0,43.99,0.0,0.0,5446.0,699.0,32.0,445.0,0.0,4270.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",39.0,11.0,2.22,2.25,1.83,0.0,4.71,0.0,0.0,677.0,97.0,191.0,58.0,0.0,331.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",55.0,12.0,4.31,0.05,1.98,0.0,5.66,0.0,0.0,768.0,241.0,5.0,68.0,0.0,454.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",20.0,4.0,1.12,0.0,0.89,0.0,1.99,1.0,0.0,223.0,30.0,0.0,32.0,0.0,161.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",352.0,101.0,29.43,3.8,26.71,0.0,41.07,4.0,0.0,6228.0,1954.0,220.0,1017.0,0.0,3037.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1139.0,297.0,87.98,4.18,91.7,2.5,110.63,4.0,2.0,29628.0,14488.0,878.0,3940.0,74.0,10248.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",74.0,14.0,5.07,0.54,1.03,0.0,7.36,0.0,0.0,882.0,185.0,79.0,21.0,0.0,597.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",91.0,30.0,8.28,3.21,2.96,0.0,15.55,1.0,0.0,2212.0,428.0,236.0,170.0,0.0,1378.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",236.0,65.0,17.08,2.49,8.69,0.0,36.74,1.0,0.0,5017.0,1311.0,256.0,425.0,0.0,3025.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",80.0,20.0,5.17,1.75,3.43,0.0,9.65,0.0,0.0,2055.0,452.0,54.0,89.0,0.0,1460.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",129.0,42.0,15.93,1.86,7.26,0.0,16.95,1.0,1.0,2882.0,1074.0,181.0,294.0,0.0,1333.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",83.0,25.0,4.42,0.82,13.09,0.0,6.67,1.0,0.0,1368.0,260.0,86.0,516.0,0.0,506.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",88.0,25.0,5.42,0.11,8.34,0.0,11.13,2.0,0.0,1492.0,290.0,11.0,291.0,0.0,900.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",9.0,4.0,0.33,0.0,3.0,0.0,0.67,0.0,0.0,263.0,24.0,0.0,149.0,0.0,90.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.0,21.0,5.6,0.67,2.51,0.0,12.22,0.0,0.0,1456.0,425.0,14.0,62.0,0.0,955.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",26.0,6.0,1.41,0.0,2.4,0.0,2.19,2.0,0.0,566.0,176.0,0.0,94.0,0.0,296.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",308.0,75.0,26.79,1.86,15.82,0.0,30.53,2.0,0.0,4908.0,1849.0,198.0,578.0,0.0,2283.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",93.0,30.0,13.81,1.0,7.32,0.0,7.88,0.0,0.0,1730.0,773.0,37.0,203.0,0.0,717.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",124.0,32.0,8.73,0.47,3.37,0.0,19.42,3.0,0.0,2507.0,668.0,73.0,135.0,0.0,1631.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",57.0,22.0,7.98,0.33,4.38,0.0,9.31,0.0,0.0,1573.0,434.0,62.0,149.0,0.0,928.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",188.0,36.0,11.41,3.12,10.48,0.0,10.99,2.0,0.0,2244.0,642.0,518.0,353.0,0.0,731.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",56.0,15.0,7.02,0.8,3.61,0.0,3.57,0.0,0.0,662.0,300.0,33.0,88.0,0.0,241.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",51.0,17.0,7.18,0.1,5.77,0.0,3.95,0.0,0.0,1447.0,464.0,5.0,241.0,0.0,737.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",73.0,26.0,6.51,1.62,2.9,0.0,14.97,1.0,0.0,1758.0,442.0,291.0,122.0,0.0,903.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",105.0,17.0,2.21,1.74,4.45,0.0,8.6,3.0,1.0,2340.0,153.0,634.0,111.0,0.0,1442.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20.0,6.0,1.51,0.09,1.05,0.0,3.35,0.0,1.0,764.0,62.0,23.0,82.0,0.0,597.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",119.0,30.0,13.63,0.0,4.55,0.0,11.82,4.0,0.0,2233.0,1016.0,0.0,153.0,0.0,1064.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",270.0,90.0,20.64,2.61,24.92,0.71,41.13,3.0,0.0,7481.0,1626.0,129.0,907.0,12.0,4807.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",89.0,22.0,7.54,0.63,1.64,0.0,12.2,2.0,4.0,2164.0,361.0,90.0,125.0,0.0,1588.0,2024-12-01
2024,12,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",43.0,5.0,0.45,0.2,1.07,0.0,3.27,0.0,0.0,636.0,92.0,8.0,44.0,0.0,492.0,2024-12-01
2024,12,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-12-01
2024,12,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",420.0,56.0,29.32,9.75,4.1,0.0,12.83,0.0,0.0,3728.0,1722.0,503.0,412.0,0.0,1091.0,2024-12-01
2024,12,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60.0,23.0,19.19,2.0,1.81,0.0,0.0,1.0,0.0,3332.0,2319.0,837.0,176.0,0.0,0.0,2024-12-01
